UID,Category,ObsDate,Log,Male1ID,FemID,Bird2ID,DisplayShort,DisplayShort_AfterCop,DisplayCode,DisplayCode_AfterCop,Duration
1533,COP,2017-11-19,Bare,296,8200,NA,Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Neck;Neck;Bow;Neck;Neck,DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IDDDIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIDDDDDDDDDDIIIIIIIIDIIDII,128.068
1555,SOLO,2017-11-19,Luis,296,NA,NA,HafB;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Mix;Mix;Mix;Mix;Mix;Mix;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Mix;Neck;Neck;Neck;Swtc;Taf;Bow;ALAD;HdBw;HdBw;Zro;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Mix;Swtc,NA,EKKKKKKKKKHHHHHHHHIIIHHHHIIKKKKKKHHHHHHIIIKIIIHJDBFFAKKKKKKKKKKKKKH,NA,87.988
1558,COP,2017-11-20,Bare,296,8200,NA,HafB;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;Cop,;Neck;Neck;Neck;Neck;Neck;ALAD;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Metr;Metr;Metr;Metr;Metr;Metr;Metr;Metr;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,EDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBN,IIIIIBFDIIIIIIIIIIIIIGGGGGGGGIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII,142.85600000000002
1561,SOLO,2017-11-20,Bare,296,NA,NA,SLAD;Zro;SLAD;HafB;ALAD;HdBw;Zro;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CACEBFAADDBFFA,NA,99.977
1564,SOLO,2017-11-20,Creek,113,NA,NA,Zro;Zro;SLAD;Zro;ALAD;HdBw;Zro;Zro;SLAD;Zro;HafB;Zro;Zro;Bow;ALAD;HdBw;Zro;HafB;Bow;Zro;HafB;Bow;SLAD;HafB;ALAD;Zro,NA,AACABFAACAEAADBFAEDAEDCEBA,NA,185.35600000000002
157,SOLO,2017-09-20,CR,8000,NA,NA,Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;Zro;Zro;ALAD;Zro;Zro;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Zro,NA,AADDBFACACAAABAADBFAAAAA,NA,136.26
1578,SOLO,2017-11-20,Luis,296,NA,NA,Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Taf;Taf;Swtc;Taf;Swtc;Taf;Swtc;Bow;ALAD;HdBw;Zro,NA,HHHJHHJJHJHJHDBFA,NA,89.046
1579,SOLO,2017-11-20,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Zro;Taf;Taf;Taf;Bow;Bow;Bow;ALAD;HdBw;Mix;Zro,NA,DDBFAAJJJDDDBFKA,NA,97.345
1583,AUDI,2017-11-21,Bare,296,8400,NA,Neck;Neck;Taf;Taf;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIJJIIIJJJJHHHHHBFIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFDDIIIIIIIIIIII,NA,169
1600,AUDI,2017-11-21,Luis,296,294,NA,Taf;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Taf;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Taf,NA,JJJJJHHHHHHHHIDBFFFFIIHHHHHHHHHHHHHJJIIDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFFFFFIIIJ,NA,201.418
1605,AUDI,2017-11-23,Bare,296,8200,NA,Neck;Neck;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Neck;Bow;Bow;Bow;Bow;Bow,NA,IIJJJIIIIIIIHHHHHHHHIIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFDIDDDDD,NA,129.7
1606,AUDI,2017-11-23,Bare,296,8200,NA,Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf,NA,JIIIIIIIIJIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFFFHHHHHHHHHHHHHHHHHHHHHHHHHHHJ,NA,140.23
1620,SOLO,2017-11-23,Luis,296,NA,NA,Zro;ALAD;Zro;Zro;ALAD;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,ABAABACADDBFA,NA,80.898
1621,SOLO,2017-11-23,Luis,296,NA,NA,Zro;ALAD;Zro;SLAD;Zro;ALAD;HafB;Zro;ALAD;SLAD;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,ABACABEABCDDBFAA,NA,115.07
1645,SOLO,2017-11-25,Bare,296,NA,NA,Zro;Zro;Zro;SLAD;Zro;SLAD;Zro;Taf;Taf;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;ALAD;HdBw;Zro,NA,AAACACAJJACDDBFACDDDBFFADBFA,NA,167.77299999999997
1654,SOLO,2017-11-25,FalseLog,980,NA,NA,HafB;Othr;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;SLAD;Zro;Othr;Othr;HafB;HafB;ALAD;HdBw;Zro,NA,ELDDBFACACALLEEBFA,NA,145.101
1659,SOLO,2017-11-25,Luis,296,NA,NA,SLAD;Zro;SLAD;Zro;ALAD;Zro;SLAD;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;HdBw;Zro,NA,CACABACACADDBFFA,NA,93.34
1660,SOLO,2017-11-25,Luis,296,NA,NA,SLAD;Taf;Zro;Taf;Taf;SLAD;Taf;Taf;ALAD;Zro;Taf;SLAD;Bow;ALAD;HdBw;Zro,NA,CJAJJCJJBAJCDBFA,NA,119.001
1661,SOLO,2017-11-25,Luis,296,NA,NA,Othr;Taf;Taf;Zro;SLAD;Taf;Zro;ALAD;Zro;SLAD;Zro;SLAD;Zro;Bow;Bow;Bow;ALAD;HdBw;Zro;Zro,NA,LJJACJABACACADDDBFAA,NA,128.702
1662,AUDI,2017-11-26,Bare,296,984,NA,Taf;Taf;Taf;Taf;Taf;Taf;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Neck;Bow;Neck;Neck;Neck;Neck;HafB;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf,NA,JJJJJJJIIIIIIIIIIIIIIIIIIIIIIIDDDIIIIIIIIIIIIIIIIIIIIHHHHHHIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIJIDIIIIEBFFFFFFFFIIIHHHHHHHHHHHHHHHHHHHHHHHHHHIIIIIIIIIHHHHHHHHHHHHHHIIIIIHHHHHHHIIIIIIIIIJJJJJ,NA,265.84700000000004
1663,AUDI,2017-11-26,Bare,296,981,NA,Neck;Neck;Neck;Neck;Taf;Taf;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;AttC;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIIIJJIDDDDDDDDDDDDDDBFFFIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIHHHHHHHHHHHJHHHHHHIDDDDDDDDDDDDDDDDBMDIIIIIIIII,NA,253.353
1666,SOLO,2017-11-26,Creek,299,NA,NA,ALAD;Zro;Zro;ALAD;Zro;Taf;ALAD;HdBw;Zro;Zro;Zro;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Taf,NA,BAABAJBFAAAADDBFAAJ,NA,96.21000000000001
1676,SOLO,2017-11-26,Luis,296,NA,NA,Bow;Bow;ALAD;HdBw;Zro;Zro;HafB;SLAD;SLAD;Zro;Bow;ALAD;HdBw;Zro,NA,DDBFAAECCADBFA,NA,66.202
1677,SOLO,2017-11-26,Luis,296,NA,NA,Taf;SLAD;Taf;Zro;SLAD;ALAD;HdBw;Zro;Zro;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Zro;SLAD;Zro;Bow;Bow;HafB;Bow;Zro;Bow;ALAD;HdBw;HdBw;Zro,NA,JCJACBFAADDDBFFAACDDDDBFFFACADDEDADBFFA,NA,190.596
1688,SOLO,2017-11-27,Creek,299,NA,NA,Zro;Taf;ALAD;Zro;Taf;Taf;Zro;ALAD;HdBw;Taf;Taf;SLAD;ALAD;Zro;Taf;ALAD;HdBw;Zro;Taf;SLAD;Zro;ALAD;HdBw;Zro;Zro;SLAD;Taf;ALAD;HafB;Zro;Zro;ALAD;HdBw;Zro;Zro;Zro;Taf;Zro;Taf;Zro;ALAD;Bow;Zro;Zro,NA,AJBAJJABFJJCBAJBFAJCABFAACJBEAABFAAAJAJABDAA,NA,293.43699999999995
1706,SOLO,2017-11-27,Luis,296,NA,NA,Bow;ALAD;HdBw;Zro;Taf;Taf;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;ALAD;HdBw;HdBw,NA,DBFAJJBFACADDBFF,NA,107.43100000000001
1707,AUDI,2017-11-29,Bare,296,8400,NA,Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;ALAD;HdBw;HdBw;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,IIIIIDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEBFFDIIIIIII,NA,97
1708,SOLO,2017-11-29,Bare,296,NA,NA,Zro;SLAD;Zro;SLAD;Bow;Bow;ALAD;HdBw;Zro;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;Taf;Taf;Zro,NA,ACACDDBFADDDDDBFAJJA,NA,115.41100000000002
1710,AUDI,2017-11-29,Bare,296,8300,NA,ALAD;HdBw;Zro;Taf;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Zro;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,BFAJIIIIIIIIDDDDDDDDDDDDDDDDBFFFDDDDAHHHHHHHHHHH,NA,143.228
1711,AUDI,2017-11-29,Bare,296,8400,NA,Bow;Bow;ALAD;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;HafB;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Taf;Neck;Neck;Neck;Neck;Neck;Neck,NA,DDBFIIIIIIIIIIIIIIIIIIIIIDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDBFFFFFFDDDDDDDDHHHHHHHHHHHHHJHHHHHHHHHHIJIIIIII,NA,204.041
1713,SOLO,2017-11-29,Bare,296,NA,NA,Bow;Bow;Bow;Bow;ALAD;HdBw;Zro;HafB;Neck;Bow;Bow;Bow;ALAD;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Taf;Bow;ALAD;HdBw;Zro,NA,DDDDBFAEIDDDBFHHHHHHHJDBFA,NA,157.562
1725,SOLO,2017-11-29,Luis,296,NA,NA,Zro;Taf;Bow;ALAD;HdBw;Zro,NA,AJDBFA,NA,77.96300000000001
1727,AUDI,2017-11-29,Luis,296,8200,NA,Taf;Neck;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Bow;Taf;Taf;Taf;Taf;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Neck;Neck;Neck;Neck;Bow;Neck;Neck;Neck;Neck;Bow;Bow;ALAD;HdBw;HdBw;HdBw;Bow;Bow;Bow;Bow;Neck;Neck;Neck;SLAD;ALAD;HdBw,NA,JIJHHHHHHHHHHHHHHHHHHHHHIDJJJJHHHHHHHHHHHHIIIIDIIIIDDBFFFDDDDIIICBF,NA,216.942
1730,AUDI,2017-11-30,Bare,296,8400,NA,Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;Bow;Bow;Neck;Neck;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck,NA,JJDDDDDDDDDDDDDDDDBFFFFDDIIDDDIIIIIDDDDDDDDDDDDDIIIIIIIDDDDDDDDIIIIIIDBFFFFFFFIIIIIIII,NA,155.476
1732,SOLO,2017-11-30,Bare,296,NA,NA,Zro;SLAD;SLAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;Bow;Bow;Zro;Othr;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro;SLAD;Taf;Taf;Zro,NA,ACCAABFACADDALDDDDBFFAACJJA,NA,173.01
1742,AUDI,2017-11-30,Luis,296,8200,NA,Taf;Taf;Taf;Taf;ALAD;HdBw;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;HdBw;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc;Swtc,NA,JJJJBFJJJJJJJJJDDDDDDDDDDBFFFFFFFFFFHHHHHHHHHHHHHH,NA,193.258
1745,SOLO,2017-11-30,Luis,296,NA,NA,Zro;SLAD;Zro;Bow;Zro;ALAD;Zro;Taf;Zro;ALAD;HdBw;Zro;Taf;ALAD;HdBw;Taf,NA,ACADABAJABFAJBFJ,NA,111.745
1746,SOLO,2017-11-30,Luis,296,NA,NA,Zro;Zro;Taf;Bow;Bow;ALAD;HdBw;Zro;SLAD;Zro;Taf;Taf;SLAD;Zro,NA,AAJDDBFACAJJCA,NA,145.30100000000002
1747,SOLO,2017-12-01,Bare,296,NA,NA,Zro;SLAD;Zro;SLAD;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;SLAD;Bow;Bow;Bow;Bow;ALAD;HdBw;HdBw;Zro;Bow;Bow;Bow;ALAD;HdBw,NA,ACACDDDBFFACDDDDBFFADDDBF,NA,154.17499999999998
1750,SOLO,2017-12-01,Bare,296,NA,NA,SLAD;Zro;SLAD;Zro;Taf;Taf;ALAD;HdBw;Zro;Bow;Bow;ALAD;HdBw;Zro;Zro;Zro;Zro;Zro;SLAD;Zro;Taf;Taf;Taf;SLAD;Zro;SLAD;Zro;SLAD;SLAD;Zro;Zro;Zro;Bow;ALAD;HdBw;Zro,NA,CACAJJBFADDBFAAAAACAJJJCACACCAAADBFA,NA,220.039
1751,AUDI,2017-12-01,Bare,296,8200,NA,Neck;Neck;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Bow;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Swtc;Swtc;Neck;ALAD;HdBw;HdBw;HdBw;HdBw;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Neck;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf;Taf,NA,IIDDDDDDDDDDDDDDDDDIIIIIIIIIIIIIIIIIIIIIIIIIIIJHHIBFFFFIIIIIIIIIIIIIIIIIIIIIJJJJJJJJJJJ,NA,186.76999999999998
1761,SOLO,2017-12-01,Luis,296,NA,NA,ALAD;HdBw;Zro;SLAD;Swtc;Swtc;SLAD;Zro;Bow;Bow;ALAD;HdBw;Zro,NA,BFACHHCADDBFA,NA,69.664
1762,SOLO,2017-12-01,Luis,296,NA,NA,SLAD;Zro;Zro;ALAD;HdBw;Zro;SLAD;Zro;HafB;Bow;Bow;ALAD;HdBw;HdBw;Zro;Zro,NA,CAABFACAEDDBFFAA,NA,92.016
