UID,ObsDate,Log,Observer,Time,Male1ID,FemID,Bird2ID,FemOnOff,FemUpDown,Behavior,MaleOtherBeh1
1487,11/17/2017,Bare,NO,102.72,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,103.471,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,104.219,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,104.72,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,105.47,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,105.97,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,106.971,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,107.719,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,108.47,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,108.72,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,109.22,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,110.219,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,110.719,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,111.22,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,112.469,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,114.22,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,115.22,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,116.97,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,118.47,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,118.97,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,119.72,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,120.47,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,121.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,122.495,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,123.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,124.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,125.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,126.495,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,127.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,128.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,129.745,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,130.498,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,131.245,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,132.495,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,132.995,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,133.745,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,134.495,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,134.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,135.998,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,136.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,137.745,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,139.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,140.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,141.498,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,142.247,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,142.997,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,144.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,145.497,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,145.995,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,146.998,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,148.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,148.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,149.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,150.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,151.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,152.248,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,153.495,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,154.496,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,155.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,156.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,157.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,157.748,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,158.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,159.247,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,159.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,161.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,162.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,162.998,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,164.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,165.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,167.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,168.499,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,169.496,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,170.497,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,172.496,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,173.246,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,173.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,174.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,175.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,176.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,177.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,178.497,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,179.996,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,180.746,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,181.247,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,182.556,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,183.057,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,183.556,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,184.556,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,185.11,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,185.556,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,186.556,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,187.056,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,187.556,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,188.557,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,189.306,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,190.057,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,191.306,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,197.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,197.821,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,198.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,199.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,200.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,201.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,202.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,203.321,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,204.321,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,205.07,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,205.575,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,206.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,208.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,208.821,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,209.573,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,210.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,211.571,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,212.321,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,213.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,214.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,214.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,215.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,216.575,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,217.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,217.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,219.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,220.071,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,220.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,221.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,223.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,223.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,226.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,226.571,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,227.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,229.071,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,230.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,231.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,232.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,233.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,234.073,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,234.821,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,235.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,236.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,237.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,238.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,239.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,240.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,241.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,242.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,243.821,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,245.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,246.571,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,247.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,248.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,249.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,250.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,251.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,252.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,253.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,254.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,255.572,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,256.571,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,257.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,257.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,259.072,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,260.82,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,262.322,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,262.822,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
1487,11/17/2017,Bare,NO,263.379,296,981,NA,Female On Log,FemDown,Female On Log,NA
1487,11/17/2017,Bare,NO,263.573,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,264.321,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,264.879,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,265.072,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,265.379,296,981,NA,Female On Log,FemDown,Female Movement,NA
1487,11/17/2017,Bare,NO,266.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,266.572,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,267.572,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,268.322,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,269.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,270.071,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,270.129,296,981,NA,Female On Log,FemDown,Female Movement,NA
1487,11/17/2017,Bare,NO,271.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,271.379,296,981,NA,Female On Log,FemDown,Female Tracking Male,NA
1487,11/17/2017,Bare,NO,271.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,272.572,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,273.072,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,274.322,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,275.073,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,275.572,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,276.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,276.879,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,277.822,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,278.379,296,981,NA,Female On Log,FemDown,Female Tracking Male,NA
1487,11/17/2017,Bare,NO,278.572,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,279.322,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,280.072,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,280.572,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,281.576,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,282.822,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,283.129,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,283.572,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,283.629,296,981,NA,Female On Log,FemDown,Female Movement,NA
1487,11/17/2017,Bare,NO,284.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,285.322,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,286.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,286.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,287.129,296,981,NA,Female On Log,FemDown,Female Tracking Male,NA
1487,11/17/2017,Bare,NO,287.573,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,288.572,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,289.322,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,289.379,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,290.321,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,290.63,296,981,NA,Female On Log,FemDown,Female Tracking Male,NA
1487,11/17/2017,Bare,NO,291.322,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,291.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,293.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,293.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,294.822,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,295.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,296.128,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,296.572,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,297.072,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,297.129,296,981,NA,Female On Log,FemDown,Female Tracking Male,NA
1487,11/17/2017,Bare,NO,298.322,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,299.072,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,300.072,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,300.822,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,301.629,296,981,NA,Female On Log,FemDown,Female Looking Away,NA
1487,11/17/2017,Bare,NO,301.821,296,981,NA,Female On Log,FemDown,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,302.571,296,981,NA,Female On Log,FemDown,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,303.379,296,981,NA,Female Off Log,NA,Female Off Log,NA
1487,11/17/2017,Bare,NO,304.177,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,304.677,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,305.926,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,306.427,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,307.427,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,308.427,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,308.927,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,310.177,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,310.927,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,311.677,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,312.931,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,313.678,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,315.177,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,316.177,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,317.176,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,318.176,296,981,NA,Female Off Log,NA,Male1 BowRight,NA
1487,11/17/2017,Bare,NO,318.929,296,981,NA,Female Off Log,NA,Male1 BowLeft,NA
1487,11/17/2017,Bare,NO,323.944,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,324.694,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,324.947,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,325.944,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,326.444,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,327.194,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,327.694,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,328.194,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,331.953,296,981,NA,Female Off Log,NA,Male1 TafLF_On,NA
1487,11/17/2017,Bare,NO,332.957,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,333.207,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,334.207,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,334.707,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,335.205,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,335.707,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,336.456,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,337.209,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,337.707,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,338.207,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,339.207,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,339.707,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,340.458,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,340.708,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,341.707,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,342.456,296,981,NA,Female Off Log,NA,Male1 Switch,NA
1487,11/17/2017,Bare,NO,342.967,296,981,NA,Female Off Log,NA,Male1 NeckTwist,NA
