UID,ObsDate,Log,Time,Total.length,Male1ID,FemID,Bird2ID,FemUpDown,Behavior,JulianWeek,OrigLength,Type,CopM,CodedBehav
2072,12/17/17,Bare,88.166,182.98,296,NA,NA,NA,Zro,50,46,Mal,Y,w
2072,12/17/17,Bare,89.991,182.98,296,NA,NA,NA,Neck,50,46,Mal,Y,o
2072,12/17/17,Bare,90.489,182.98,296,NA,NA,NA,Neck,50,46,Mal,Y,o
2072,12/17/17,Bare,93.501,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,95.014,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,96.51,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,104.76,182.98,296,NA,NA,NA,ALAD,50,46,Mal,Y,a
2072,12/17/17,Bare,107.013,182.98,296,NA,NA,NA,HdBw,50,46,Mal,Y,l
2072,12/17/17,Bare,108.259,182.98,296,NA,NA,NA,HdBw,50,46,Mal,Y,l
2072,12/17/17,Bare,108.511,182.98,296,NA,NA,NA,Zro,50,46,Mal,Y,w
2072,12/17/17,Bare,109.011,182.98,296,NA,NA,NA,Neck,50,46,Mal,Y,o
2072,12/17/17,Bare,110.023,182.98,296,NA,NA,NA,Neck,50,46,Mal,Y,o
2072,12/17/17,Bare,112.025,182.98,296,NA,NA,NA,Neck,50,46,Mal,Y,o
2072,12/17/17,Bare,115.52,182.98,296,NA,NA,NA,HafB,50,46,Mal,Y,k
2072,12/17/17,Bare,115.769,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,119.023,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,120.268,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,125.068,182.98,296,NA,NA,NA,Zro,50,46,Mal,Y,w
2072,12/17/17,Bare,132.02,182.98,296,NA,NA,NA,SLAD,50,46,Mal,Y,s
2072,12/17/17,Bare,132.271,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,133.018,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,134.775,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,136.777,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,149,182.98,296,NA,NA,NA,SLAD,50,46,Mal,Y,s
2072,12/17/17,Bare,149.031,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,150.335,182.98,296,NA,NA,NA,OthM,50,46,Mal,Y,p
2072,12/17/17,Bare,153.031,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,155.032,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,157.024,182.98,296,NA,NA,NA,Bow,50,46,Mal,Y,f
2072,12/17/17,Bare,164.277,182.98,296,NA,NA,NA,ALAD,50,46,Mal,Y,a
2072,12/17/17,Bare,166.277,182.98,296,NA,NA,NA,HdBw,50,46,Mal,Y,l
2072,12/17/17,Bare,170.894,182.98,296,NA,NA,NA,Zro,50,46,Mal,Y,w
2072,12/17/17,Bare,175.03,182.98,296,NA,NA,NA,Zro,50,46,Mal,Y,w
2072,12/17/17,Bare,180.235,182.98,296,NA,NA,NA,End,50,46,Mal,Y,h
2075,12/17/17,Broken,0,67.47,980,NA,NA,NA,Start,50,23,Mal,Y,t
2075,12/17/17,Broken,5.958,67.47,980,NA,NA,NA,Zro,50,23,Mal,Y,w
2075,12/17/17,Broken,6.657,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,9.403,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,12.157,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,13.657,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,16.154,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,17.705,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,19.154,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,26.657,67.47,980,NA,NA,NA,ALAD,50,23,Mal,Y,a
2075,12/17/17,Broken,28.405,67.47,980,NA,NA,NA,HdBw,50,23,Mal,Y,l
2075,12/17/17,Broken,32.678,67.47,980,NA,NA,NA,Zro,50,23,Mal,Y,w
2075,12/17/17,Broken,37.166,67.47,980,NA,NA,NA,OthM,50,23,Mal,Y,p
2075,12/17/17,Broken,39.92,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,43.166,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,45.411,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,46.914,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,48.672,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,50.165,67.47,980,NA,NA,NA,Bow,50,23,Mal,Y,f
2075,12/17/17,Broken,56.928,67.47,980,NA,NA,NA,ALAD,50,23,Mal,Y,a
2075,12/17/17,Broken,58.682,67.47,980,NA,NA,NA,HdBw,50,23,Mal,Y,l
2075,12/17/17,Broken,60.22,67.47,980,NA,NA,NA,Zro,50,23,Mal,Y,w
2075,12/17/17,Broken,65.168,67.47,980,NA,NA,NA,End,50,23,Mal,Y,h
2076,12/17/17,Broken,0.404,88.92,980,NA,NA,NA,Start,50,26,Mal,Y,t
2076,12/17/17,Broken,3.155,88.92,980,NA,NA,NA,OthM,50,26,Mal,Y,p
2076,12/17/17,Broken,3.657,88.92,980,NA,NA,NA,Swtc,50,26,Mal,Y,u
2076,12/17/17,Broken,4.407,88.92,980,NA,NA,NA,Swtc,50,26,Mal,Y,u
2076,12/17/17,Broken,4.919,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,8.423,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,11.168,88.92,980,NA,NA,NA,OthM,50,26,Mal,Y,p
2076,12/17/17,Broken,12.162,88.92,980,NA,NA,NA,Bow,50,26,Mal,Y,f
2076,12/17/17,Broken,17.916,88.92,980,NA,NA,NA,ALAD,50,26,Mal,Y,a
2076,12/17/17,Broken,22.163,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,24.669,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,31.68,88.92,980,NA,NA,NA,ALAD,50,26,Mal,Y,a
2076,12/17/17,Broken,32.93,88.92,980,NA,NA,NA,HdBw,50,26,Mal,Y,l
2076,12/17/17,Broken,34.491,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,37.931,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,52.182,88.92,980,NA,NA,NA,Bow,50,26,Mal,Y,f
2076,12/17/17,Broken,53.681,88.92,980,NA,NA,NA,Bow,50,26,Mal,Y,f
2076,12/17/17,Broken,55.678,88.92,980,NA,NA,NA,Bow,50,26,Mal,Y,f
2076,12/17/17,Broken,57.931,88.92,980,NA,NA,NA,Bow,50,26,Mal,Y,f
2076,12/17/17,Broken,64.433,88.92,980,NA,NA,NA,ALAD,50,26,Mal,Y,a
2076,12/17/17,Broken,66.429,88.92,980,NA,NA,NA,HdBw,50,26,Mal,Y,l
2076,12/17/17,Broken,67.681,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,71.679,88.92,980,NA,NA,NA,OthM,50,26,Mal,Y,p
2076,12/17/17,Broken,74.929,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,80.643,88.92,980,NA,NA,NA,Zro,50,26,Mal,Y,w
2076,12/17/17,Broken,87.319,88.92,980,NA,NA,NA,End,50,26,Mal,Y,h
2079,12/17/17,Broken,0,127.19,980,NA,NA,NA,Start,50,32,Mal,Y,t
2079,12/17/17,Broken,5.103,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,13.102,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,18.853,127.19,980,NA,NA,NA,Zro,50,32,Mal,Y,w
2079,12/17/17,Broken,20.371,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,26.871,127.19,980,NA,NA,NA,SLAD,50,32,Mal,Y,s
2079,12/17/17,Broken,27.871,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,34.872,127.19,980,NA,NA,NA,HafB,50,32,Mal,Y,k
2079,12/17/17,Broken,36.621,127.19,980,NA,NA,NA,HafB,50,32,Mal,Y,k
2079,12/17/17,Broken,43.623,127.19,980,NA,NA,NA,ALAD,50,32,Mal,Y,a
2079,12/17/17,Broken,45.621,127.19,980,NA,NA,NA,HdBw,50,32,Mal,Y,l
2079,12/17/17,Broken,48.12,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,53.121,127.19,980,NA,NA,NA,Zro,50,32,Mal,Y,w
2079,12/17/17,Broken,54.62,127.19,980,NA,NA,NA,Zro,50,32,Mal,Y,w
2079,12/17/17,Broken,67.371,127.19,980,NA,NA,NA,Zro,50,32,Mal,Y,w
2079,12/17/17,Broken,73.121,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,81.621,127.19,980,NA,NA,NA,Taf,50,32,Mal,Y,v
2079,12/17/17,Broken,85.621,127.19,980,NA,NA,NA,Taf,50,32,Mal,Y,v
2079,12/17/17,Broken,88.371,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,90.621,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,92.123,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,93.62,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,95.372,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,98.871,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,100.87,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,102.121,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,104.621,127.19,980,NA,NA,NA,Bow,50,32,Mal,Y,f
2079,12/17/17,Broken,112.871,127.19,980,NA,NA,NA,ALAD,50,32,Mal,Y,a
2079,12/17/17,Broken,113.121,127.19,980,NA,NA,NA,HdBw,50,32,Mal,Y,l
2079,12/17/17,Broken,117.372,127.19,980,NA,NA,NA,Zro,50,32,Mal,Y,w
2079,12/17/17,Broken,121.122,127.19,980,NA,NA,NA,OthM,50,32,Mal,Y,p
2079,12/17/17,Broken,126.869,127.19,980,NA,NA,NA,End,50,32,Mal,Y,h
2092,12/20/17,Bare,0.157,79.31,296,NA,NA,NA,Start,51,24,Mal,Y,t
2092,12/20/17,Bare,4.128,79.31,296,NA,NA,NA,SLAD,51,24,Mal,Y,s
2092,12/20/17,Bare,4.406,79.31,296,NA,NA,NA,OthM,51,24,Mal,Y,p
2092,12/20/17,Bare,5.157,79.31,296,NA,NA,NA,Zro,51,24,Mal,Y,w
2092,12/20/17,Bare,9.96,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,11.66,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,13.412,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,14.91,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,21.909,79.31,296,NA,NA,NA,ALAD,51,24,Mal,Y,a
2092,12/20/17,Bare,23.662,79.31,296,NA,NA,NA,HdBw,51,24,Mal,Y,l
2092,12/20/17,Bare,32.181,79.31,296,NA,NA,NA,OthM,51,24,Mal,Y,p
2092,12/20/17,Bare,35.438,79.31,296,NA,NA,NA,OthM,51,24,Mal,Y,p
2092,12/20/17,Bare,46.233,79.31,296,NA,NA,NA,SLAD,51,24,Mal,Y,s
2092,12/20/17,Bare,47.181,79.31,296,NA,NA,NA,OthM,51,24,Mal,Y,p
2092,12/20/17,Bare,47.434,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,49.437,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,51.935,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,53.687,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,55.431,79.31,296,NA,NA,NA,Bow,51,24,Mal,Y,f
2092,12/20/17,Bare,63.935,79.31,296,NA,NA,NA,ALAD,51,24,Mal,Y,a
2092,12/20/17,Bare,65.481,79.31,296,NA,NA,NA,HdBw,51,24,Mal,Y,l
2092,12/20/17,Bare,67.982,79.31,296,NA,NA,NA,HdBw,51,24,Mal,Y,l
2092,12/20/17,Bare,71.43,79.31,296,NA,NA,NA,Zro,51,24,Mal,Y,w
2092,12/20/17,Bare,77.683,79.31,296,NA,NA,NA,End,51,24,Mal,Y,h
2094,12/20/17,Bare,0.157,120.22,296,NA,NA,NA,Start,51,40,Mal,Y,t
2094,12/20/17,Bare,4.157,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,6.404,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,8.407,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,10.159,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,11.411,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,19.914,120.22,296,NA,NA,NA,ALAD,51,40,Mal,Y,a
2094,12/20/17,Bare,22.162,120.22,296,NA,NA,NA,HdBw,51,40,Mal,Y,l
2094,12/20/17,Bare,25.917,120.22,296,NA,NA,NA,Zro,51,40,Mal,Y,w
2094,12/20/17,Bare,33.093,120.22,296,NA,NA,NA,Zro,51,40,Mal,Y,w
2094,12/20/17,Bare,36.185,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,46.702,120.22,296,NA,NA,NA,SLAD,51,40,Mal,Y,s
2094,12/20/17,Bare,46.998,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,47.451,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,49.2,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,50.953,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,52.698,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,54.448,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,56.203,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,57.698,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,67.448,120.22,296,NA,NA,NA,ALAD,51,40,Mal,Y,a
2094,12/20/17,Bare,69.447,120.22,296,NA,NA,NA,HdBw,51,40,Mal,Y,l
2094,12/20/17,Bare,71.449,120.22,296,NA,NA,NA,HdBw,51,40,Mal,Y,l
2094,12/20/17,Bare,74.199,120.22,296,NA,NA,NA,Zro,51,40,Mal,Y,w
2094,12/20/17,Bare,76.453,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,83.697,120.22,296,NA,NA,NA,SLAD,51,40,Mal,Y,s
2094,12/20/17,Bare,83.953,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,84.196,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,86.2,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,88.45,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,90.197,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,92.947,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,94.449,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,104.45,120.22,296,NA,NA,NA,ALAD,51,40,Mal,Y,a
2094,12/20/17,Bare,106.206,120.22,296,NA,NA,NA,HdBw,51,40,Mal,Y,l
2094,12/20/17,Bare,106.95,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,108.511,120.22,296,NA,NA,NA,Bow,51,40,Mal,Y,f
2094,12/20/17,Bare,114.449,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,115.247,120.22,296,NA,NA,NA,OthM,51,40,Mal,Y,p
2094,12/20/17,Bare,117.945,120.22,296,NA,NA,NA,End,51,40,Mal,Y,h
2095,12/20/17,Bare,0.158,152.89,296,NA,NA,NA,Start,51,42,Mal,Y,t
2095,12/20/17,Bare,4.407,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,11.408,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,11.908,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,12.912,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,13.411,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,15.663,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,18.663,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,30.925,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,31.168,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,32.168,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,33.663,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,35.914,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,36.413,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,45.664,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,45.907,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,46.662,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,47.209,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,50.166,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,52.666,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,60.162,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,60.661,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,61.459,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,63.662,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,72.915,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,73.913,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,82.662,152.89,296,NA,NA,NA,SLAD,51,42,Mal,Y,s
2095,12/20/17,Bare,83.165,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,83.915,152.89,296,NA,NA,NA,OthM,51,42,Mal,Y,p
2095,12/20/17,Bare,86.165,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,87.919,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,89.667,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,91.431,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,100.41,152.89,296,NA,NA,NA,ALAD,51,42,Mal,Y,a
2095,12/20/17,Bare,101.924,152.89,296,NA,NA,NA,HdBw,51,42,Mal,Y,l
2095,12/20/17,Bare,104.759,152.89,296,NA,NA,NA,HdBw,51,42,Mal,Y,l
2095,12/20/17,Bare,107.021,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,108.268,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,118.77,152.89,296,NA,NA,NA,Bow,51,42,Mal,Y,f
2095,12/20/17,Bare,128.27,152.89,296,NA,NA,NA,Zro,51,42,Mal,Y,w
2095,12/20/17,Bare,147.027,152.89,296,NA,NA,NA,Taf,51,42,Mal,Y,v
2095,12/20/17,Bare,150.765,152.89,296,NA,NA,NA,End,51,42,Mal,Y,h
5001,8/4/15,First,0,256.06,291,NA,8000,NA,Start,32,158,Mal,N,t
5001,8/4/15,First,14.102,256.06,291,NA,8000,NA,Taf,32,158,Mal,N,v
5001,8/4/15,First,18.395,256.06,291,NA,8000,NA,Taf,32,158,Mal,N,v
5001,8/4/15,First,21.102,256.06,291,NA,8000,NA,Taf,32,158,Mal,N,v
5001,8/4/15,First,22.601,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,23.353,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,24.603,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,25.603,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,26.604,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,27.605,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,29.103,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,29.718,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,30.217,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,30.644,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,30.967,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,31.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,32.645,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,32.718,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,33.144,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,33.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,34.644,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,34.718,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,36.645,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,36.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,37.645,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,38.645,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,39.602,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,40.644,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,40.968,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,41.718,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,41.894,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,42.718,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,43.352,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,45.217,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,45.394,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,46.718,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,47.144,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,47.468,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,49.143,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,49.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,51.102,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,51.467,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,51.852,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,52.217,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,53.217,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,54.145,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,54.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,55.717,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,56.644,256.06,291,NA,8000,NA,Bow,32,158,Mal,N,f
5001,8/4/15,First,56.967,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,58.218,256.06,291,NA,8000,NA,B2Nk,32,158,Mal,N,e
5001,8/4/15,First,61.217,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,63.103,256.06,291,NA,8000,NA,SLAD,32,158,Mal,N,s
5001,8/4/15,First,63.645,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,63.966,256.06,291,NA,8000,NA,B2Bw,32,158,Mal,N,d
5001,8/4/15,First,64.603,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,70.145,256.06,291,NA,8000,NA,Zro,32,158,Mal,N,w
5001,8/4/15,First,70.467,256.06,291,NA,8000,NA,B2AL,32,158,Mal,N,c
5001,8/4/15,First,71.967,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,72.352,256.06,291,NA,8000,NA,Neck,32,158,Mal,N,o
5001,8/4/15,First,74.218,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,77.218,256.06,291,NA,8000,NA,OthM,32,158,Mal,N,p
5001,8/4/15,First,78.103,256.06,291,NA,8000,NA,ALAD,32,158,Mal,N,a
5001,8/4/15,First,78.854,256.06,291,NA,8000,NA,HdBw,32,158,Mal,N,l
5001,8/4/15,First,79.716,256.06,291,NA,8000,NA,B2Bw,32,158,Mal,N,d
